record_id,reference_number,product_id,product_name,status,qty,unit_price,current_location,latitude,longitude,destination,time_remaining_to_destination_hours,last_updated,last_updated_cst,expected_arrival_time,batch_id,transit_status
783,SUPP-001782,PROD-007,Organic Carrots,In Transit from Supplier,3046,1.99,"Tucson, AZ",32.2226,-110.9747,"Houston Dock, TX",17.07,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 12:24 AM CST,batch9607,OnTime
870,CUST-001869,PROD-007,Organic Carrots,In Transit to Customer,3614,1.99,"Forsyth, GA",33.0343,-83.9382,"Macon, GA",0.4,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch3689,OnTime
140,SUPP-001139,PROD-002,Organic Avocados,In Transit from Supplier,7666,2.49,"Kingman, AZ",35.1894,-114.053,"Houston Dock, TX",20.9,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 03:24 AM CST,batch4091,OnTime
1164,SUPP-002163,PROD-010,Organic Bell Peppers,In Transit from Supplier,5069,4.49,"Quartzsite, AZ",33.6639,-114.2294,"Houston Dock, TX",20.71,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 03:24 AM CST,batch9843,OnTime
432,DCST-001431,PROD-004,Organic Strawberries,At DC,35718,5.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5058,Nil
294,DCTR-001293,PROD-003,Organic Spinach,In Transit to DC,7031,4.99,"Austin, TX",30.2672,-97.7431,"Denver DC, CO",14.03,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 09:24 PM CST,batch821,OnTime
730,CUST-001729,PROD-006,Organic Tomatoes,In Transit to Customer,4765,3.49,"Anniston, AL",33.6598,-85.8316,"Birmingham, AL",1.04,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 AM CST,batch5659,OnTime
1014,CUST-002013,PROD-008,Organic Apples,In Transit to Customer,6624,2.99,"Palmer Lake, CO",39.1194,-104.9122,"Colorado Springs, CO",0.37,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch3533,OnTime
601,DCST-001600,PROD-005,Organic Blueberries,At DC,41635,6.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6196,Nil
740,CUST-001739,PROD-006,Organic Tomatoes,In Transit to Customer,3170,3.49,"Catalina, AZ",32.5009,-110.9187,"Tucson, AZ",0.35,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch4854,OnTime
1020,CUST-002019,PROD-008,Organic Apples,In Transit to Customer,7973,2.99,"Boone, CO",38.25,-104.3097,"Pueblo, CO",0.3,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9842,OnTime
762,CUST-001761,PROD-006,Organic Tomatoes,In Transit to Customer,4146,3.49,"Security-Widefield, CO",38.7483,-104.715,"Pueblo, CO",0.63,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9054,OnTime
1103,DCST-002102,PROD-009,Organic Lettuce,At DC,30758,3.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1168,Nil
657,SUPP-001656,PROD-006,Organic Tomatoes,In Transit from Supplier,4845,3.49,"Fresno, CA",36.7378,-119.7871,"Houston Dock, TX",27.02,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 10:24 AM CST,batch1819,OnTime
262,SUPP-001261,PROD-003,Organic Spinach,In Transit from Supplier,4654,4.99,"Kingman, AZ",35.1894,-114.053,"Houston Dock, TX",20.9,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 03:24 AM CST,batch7680,OnTime
1028,CUST-002027,PROD-008,Organic Apples,In Transit to Customer,5863,2.99,"Bedford, NH",42.9465,-71.5162,"Manchester, NH",0.08,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9856,OnTime
867,CUST-001866,PROD-007,Organic Carrots,In Transit to Customer,3319,1.99,"Resaca, GA",34.5773,-84.9435,"Chattanooga, TN",0.7,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch2602,OnTime
1106,DCST-002105,PROD-009,Organic Lettuce,At DC,33721,3.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch2132,Nil
139,SUPP-001138,PROD-002,Organic Avocados,In Transit from Supplier,3227,2.49,"Riverside, CA",33.9533,-117.3962,"Houston Dock, TX",24.03,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 07:24 AM CST,batch8176,OnTime
1161,SUPP-002160,PROD-010,Organic Bell Peppers,In Transit from Supplier,5065,4.49,"Phoenix, AZ",33.4484,-112.074,"Houston Dock, TX",18.44,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 01:24 AM CST,batch7879,OnTime
1248,CUST-002247,PROD-010,Organic Bell Peppers,In Transit to Customer,4285,4.49,"Fort Oglethorpe, GA",34.9448,-85.2574,"Chattanooga, TN",0.14,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch2868,OnTime
954,DCST-001953,PROD-008,Organic Apples,At DC,32237,2.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4146,Nil
486,CUST-001485,PROD-004,Organic Strawberries,In Transit to Customer,7229,5.99,"Wellton, AZ",32.6728,-114.1469,"Yuma, AZ",0.51,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7528,OnTime
106,CUST-001105,PROD-001,Organic Bananas,In Transit to Customer,7678,0.79,"Red Rock, AZ",32.6634,-111.3937,"Tucson, AZ",0.71,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch3110,OnTime
496,CUST-001495,PROD-004,Organic Strawberries,In Transit to Customer,3095,5.99,"Woodmoor, CO",39.0947,-104.8469,"Colorado Springs, CO",0.33,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7306,OnTime
122,CUST-001121,PROD-001,Organic Bananas,In Transit to Customer,6336,0.79,"Longmont, CO",40.1672,-105.1019,"Fort Collins, CO",0.53,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9648,OnTime
587,DCST-001586,PROD-005,Organic Blueberries,At DC,29325,6.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9440,Nil
344,CUST-001343,PROD-003,Organic Spinach,In Transit to Customer,5599,4.99,"Talladega, AL",33.4359,-86.1058,"Birmingham, AL",0.75,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch5081,OnTime
297,DCTR-001296,PROD-003,Organic Spinach,In Transit to DC,4415,4.99,"Richmond, VA",37.5407,-77.436,"Boston DC, MA",8.62,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 03:24 PM CST,batch7904,OnTime
244,CUST-001243,PROD-002,Organic Avocados,In Transit to Customer,3803,2.49,"Merced, CA",37.3022,-120.483,"Fresno, CA",0.99,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9965,OnTime
208,DCST-001207,PROD-002,Organic Avocados,At DC,44674,2.49,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4945,Nil
1109,DCST-002108,PROD-009,Organic Lettuce,At DC,44120,3.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5265,Nil
188,DCST-001187,PROD-002,Organic Avocados,At DC,42115,2.49,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1512,Nil
1275,CUST-002274,PROD-010,Organic Bell Peppers,In Transit to Customer,5213,4.49,"Canton, MA",42.1584,-71.1448,"Providence, RI",0.49,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch8357,OnTime
462,DCST-001461,PROD-004,Organic Strawberries,At DC,37469,5.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9260,Nil
928,DCTR-001927,PROD-008,Organic Apples,In Transit to DC,3153,2.99,"Lake Charles, LA",30.2266,-93.2174,"Atlanta DC, GA",10.39,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 05:24 PM CST,batch8109,OnTime
535,SUPP-001534,PROD-005,Organic Blueberries,In Transit from Supplier,7069,6.99,"Portland, OR",45.5152,-122.6784,"Houston Dock, TX",33.34,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 04:24 PM CST,batch6448,OnTime
67,DCST-001066,PROD-001,Organic Bananas,At DC,39926,0.79,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5563,Nil
677,DCST-001676,PROD-006,Organic Tomatoes,At DC,42715,3.49,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3603,Nil
974,DCST-001973,PROD-008,Organic Apples,At DC,33121,2.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1797,Nil
1152,CUST-002151,PROD-009,Organic Lettuce,In Transit to Customer,3346,3.99,"Norwood, MA",42.1945,-71.1995,"Providence, RI",0.51,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9052,OnTime
879,CUST-001878,PROD-007,Organic Carrots,In Transit to Customer,5659,1.99,"Vallejo, CA",38.1041,-122.2566,"San Francisco, CA",0.44,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch5690,OnTime
254,CUST-001253,PROD-002,Organic Avocados,In Transit to Customer,7406,2.49,"Walpole, MA",42.1418,-71.2495,"Providence, RI",0.43,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7049,OnTime
1015,CUST-002014,PROD-008,Organic Apples,In Transit to Customer,5288,2.99,"Gleneagle, CO",39.0447,-104.8289,"Colorado Springs, CO",0.26,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch5193,OnTime
480,CUST-001479,PROD-004,Organic Strawberries,In Transit to Customer,3893,5.99,"Monticello, GA",33.3054,-83.6832,"Macon, GA",0.59,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch4894,OnTime
750,CUST-001749,PROD-006,Organic Tomatoes,In Transit to Customer,5802,3.49,"Oakland, CA",37.8044,-122.2712,"San Francisco, CA",0.15,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9705,OnTime
408,DOCK-001407,PROD-004,Organic Strawberries,At the Dock,23304,5.99,"Houston Dock, TX",29.7604,-95.3698,"Houston Dock, TX",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4965,Nil
682,DCST-001681,PROD-006,Organic Tomatoes,At DC,33989,3.49,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9311,Nil
969,DCST-001968,PROD-008,Organic Apples,At DC,43163,2.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6068,Nil
33,DCTR-001032,PROD-001,Organic Bananas,In Transit to DC,6735,0.79,"Junction, TX",30.4893,-99.772,"Phoenix DC, AZ",13.62,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 PM CST,batch9773,OnTime
255,CUST-001254,PROD-002,Organic Avocados,In Transit to Customer,3759,2.49,"Foxborough, MA",42.0654,-71.2478,"Providence, RI",0.34,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch7958,OnTime
458,DCST-001457,PROD-004,Organic Strawberries,At DC,43370,5.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch2579,Nil
734,CUST-001733,PROD-006,Organic Tomatoes,In Transit to Customer,5263,3.49,"Ringgold, GA",34.9162,-85.1091,"Chattanooga, TN",0.26,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch3674,OnTime
768,CUST-001767,PROD-006,Organic Tomatoes,In Transit to Customer,7782,3.49,"Tyngsborough, MA",42.677,-71.4245,"Manchester, NH",0.4,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch6938,OnTime
894,CUST-001893,PROD-007,Organic Carrots,In Transit to Customer,5872,1.99,"Foxborough, MA",42.0654,-71.2478,"Providence, RI",0.34,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch3011,OnTime
241,CUST-001240,PROD-002,Organic Avocados,In Transit to Customer,6780,2.49,"Milpitas, CA",37.4323,-121.8996,"San Jose, CA",0.12,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch458,OnTime
524,SUPP-001523,PROD-005,Organic Blueberries,In Transit from Supplier,4625,6.99,"Barstow, CA",34.8958,-117.0228,"Houston Dock, TX",23.82,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 06:24 AM CST,batch6108,OnTime
680,DCST-001679,PROD-006,Organic Tomatoes,At DC,29072,3.49,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4924,Nil
650,SUPP-001649,PROD-006,Organic Tomatoes,In Transit from Supplier,5123,3.49,"Ocala, FL",29.1872,-82.1401,"Houston Dock, TX",14.48,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 09:24 PM CST,batch1848,OnTime
609,CUST-001608,PROD-005,Organic Blueberries,In Transit to Customer,3663,6.99,"Oro Valley, AZ",32.391,-110.9665,"Tucson, AZ",0.21,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9288,OnTime
891,CUST-001890,PROD-007,Organic Carrots,In Transit to Customer,5089,1.99,"Colorado Springs, CO",38.8339,-104.8214,"Pueblo, CO",0.76,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch4591,OnTime
295,DCTR-001294,PROD-003,Organic Spinach,In Transit to DC,4661,4.99,"Beaumont, TX",30.0802,-94.1266,"Boston DC, MA",27.87,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 10:24 AM CST,batch7269,OnTime
791,SUPP-001790,PROD-007,Organic Carrots,In Transit from Supplier,7278,1.99,"McAllen, TX",26.2034,-98.23,"Houston Dock, TX",5.48,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 12:24 PM CST,batch8760,OnTime
1111,DCST-002110,PROD-009,Organic Lettuce,At DC,36037,3.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3879,Nil
1224,DCST-002223,PROD-010,Organic Bell Peppers,At DC,28024,4.49,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch6299,Nil
967,DCST-001966,PROD-008,Organic Apples,At DC,30434,2.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8482,Nil
1229,DCST-002228,PROD-010,Organic Bell Peppers,At DC,26468,4.49,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8684,Nil
134,SUPP-001133,PROD-002,Organic Avocados,In Transit from Supplier,5014,2.49,"Tucson, AZ",32.2226,-110.9747,"Houston Dock, TX",17.07,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 12:24 AM CST,batch7677,OnTime
226,CUST-001225,PROD-002,Organic Avocados,In Transit to Customer,7714,2.49,"Dalton, GA",34.7698,-84.9702,"Chattanooga, TN",0.49,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch3944,OnTime
746,CUST-001745,PROD-006,Organic Tomatoes,In Transit to Customer,5399,3.49,"Roll, AZ",32.7817,-113.7269,"Yuma, AZ",0.96,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9599,OnTime
957,DCST-001956,PROD-008,Organic Apples,At DC,36456,2.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch7968,Nil
767,CUST-001766,PROD-006,Organic Tomatoes,In Transit to Customer,3509,3.49,"Shrewsbury, MA",42.2959,-71.7128,"Worcester, MA",0.09,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch4574,OnTime
849,DCST-001848,PROD-007,Organic Carrots,At DC,36046,1.99,"Denver DC, CO",39.7392,-104.9903,"Denver DC, CO",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4286,Nil
276,SUPP-001275,PROD-003,Organic Spinach,In Transit from Supplier,3008,4.99,"Needles, CA",34.848,-114.6144,"Houston Dock, TX",21.37,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 04:24 AM CST,batch8944,OnTime
701,DCST-001700,PROD-006,Organic Tomatoes,At DC,34410,3.49,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4521,Nil
1277,CUST-002276,PROD-010,Organic Bell Peppers,In Transit to Customer,5009,4.49,"Natick, MA",42.2834,-71.3495,"Worcester, MA",0.42,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch3795,OnTime
842,DCST-001841,PROD-007,Organic Carrots,At DC,42020,1.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5137,Nil
1045,SUPP-002044,PROD-009,Organic Lettuce,In Transit from Supplier,6887,3.99,"San Luis Obispo, CA",35.2828,-120.6596,"Houston Dock, TX",27.59,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 10:24 AM CST,batch1852,OnTime
1172,SUPP-002171,PROD-010,Organic Bell Peppers,In Transit from Supplier,3905,4.49,"Gainesville, FL",29.6516,-82.3248,"Houston Dock, TX",14.23,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 09:24 PM CST,batch6542,OnTime
1163,SUPP-002162,PROD-010,Organic Bell Peppers,In Transit from Supplier,7604,4.49,"Phoenix, AZ",33.4484,-112.074,"Houston Dock, TX",18.44,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 01:24 AM CST,batch4862,OnTime
777,SUPP-001776,PROD-007,Organic Carrots,In Transit from Supplier,7555,1.99,"Tucson, AZ",32.2226,-110.9747,"Houston Dock, TX",17.07,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 12:24 AM CST,batch3545,OnTime
364,CUST-001363,PROD-003,Organic Spinach,In Transit to Customer,4659,4.99,"Atwater, CA",37.3477,-120.6093,"Fresno, CA",1.13,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 AM CST,batch2014,OnTime
1238,DCST-002237,PROD-010,Organic Bell Peppers,At DC,31757,4.49,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3945,Nil
1241,DCST-002240,PROD-010,Organic Bell Peppers,At DC,38783,4.49,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch1593,Nil
304,DCST-001303,PROD-003,Organic Spinach,At DC,29207,4.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch4514,Nil
938,DCTR-001937,PROD-008,Organic Apples,In Transit to DC,6803,2.99,"Beaumont, TX",30.0802,-94.1266,"Boston DC, MA",27.87,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 10:24 AM CST,batch8836,OnTime
660,SUPP-001659,PROD-006,Organic Tomatoes,In Transit from Supplier,6774,3.49,"Tallahassee, FL",30.4383,-84.2807,"Houston Dock, TX",12.08,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 PM CST,batch4943,OnTime
362,CUST-001361,PROD-003,Organic Spinach,In Transit to Customer,3684,4.99,"Milpitas, CA",37.4323,-121.8996,"San Jose, CA",0.12,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch4317,OnTime
389,SUPP-001388,PROD-004,Organic Strawberries,In Transit from Supplier,5388,5.99,"Baton Rouge, LA",30.4515,-91.1871,"Houston Dock, TX",4.63,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 11:24 AM CST,batch4851,OnTime
127,CUST-001126,PROD-001,Organic Bananas,In Transit to Customer,7816,0.79,"Mansfield, MA",42.0334,-71.2189,"Providence, RI",0.32,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch9076,OnTime
869,CUST-001868,PROD-007,Organic Carrots,In Transit to Customer,4143,1.99,"Jackson, GA",33.2945,-83.9635,"Macon, GA",0.67,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch3053,OnTime
1136,CUST-002135,PROD-009,Organic Lettuce,In Transit to Customer,7763,3.99,"Wellton, AZ",32.6728,-114.1469,"Yuma, AZ",0.51,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch2952,OnTime
242,CUST-001241,PROD-002,Organic Avocados,In Transit to Customer,7706,2.49,"Stockton, CA",37.9577,-121.2908,"San Jose, CA",0.98,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch1352,OnTime
922,SUPP-001921,PROD-008,Organic Apples,In Transit from Supplier,4864,2.99,"Yakima, WA",46.6021,-120.5059,"Houston Dock, TX",32.36,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 03:24 PM CST,batch8022,OnTime
568,DCST-001567,PROD-005,Organic Blueberries,At DC,34331,6.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3954,Nil
825,DCST-001824,PROD-007,Organic Carrots,At DC,42571,1.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch7104,Nil
738,CUST-001737,PROD-006,Organic Tomatoes,In Transit to Customer,7269,3.49,"Forsyth, GA",33.0343,-83.9382,"Macon, GA",0.4,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch4357,OnTime
1017,CUST-002016,PROD-008,Organic Apples,In Transit to Customer,5072,2.99,"Firestone, CO",40.1483,-104.9386,"Fort Collins, CO",0.57,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch1240,OnTime
320,DCST-001319,PROD-003,Organic Spinach,At DC,28371,4.99,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8335,Nil
1267,CUST-002266,PROD-010,Organic Bell Peppers,In Transit to Customer,7848,4.49,"Livingston, CA",37.3869,-120.7238,"Fresno, CA",1.24,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 AM CST,batch3153,OnTime
897,CUST-001896,PROD-007,Organic Carrots,In Transit to Customer,4322,1.99,"Shrewsbury, MA",42.2959,-71.7128,"Worcester, MA",0.09,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch885,OnTime
197,DCST-001196,PROD-002,Organic Avocados,At DC,44659,2.49,"Sacramento DC, CA",38.5816,-121.4944,"Sacramento DC, CA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch9098,Nil
257,CUST-001256,PROD-002,Organic Avocados,In Transit to Customer,7622,2.49,"Ashland, MA",42.2612,-71.4634,"Worcester, MA",0.32,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch6577,OnTime
439,DCST-001438,PROD-004,Organic Strawberries,At DC,35628,5.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8932,Nil
945,DCST-001944,PROD-008,Organic Apples,At DC,36690,2.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch8525,Nil
988,DCST-001987,PROD-008,Organic Apples,At DC,25833,2.99,"Boston DC, MA",42.3601,-71.0589,"Boston DC, MA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch5476,Nil
952,DCST-001951,PROD-008,Organic Apples,At DC,25077,2.99,"Phoenix DC, AZ",33.4484,-112.074,"Phoenix DC, AZ",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch3768,Nil
787,SUPP-001786,PROD-007,Organic Carrots,In Transit from Supplier,6427,1.99,"Kingman, AZ",35.1894,-114.053,"Houston Dock, TX",20.9,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 03:24 AM CST,batch4478,OnTime
774,SUPP-001773,PROD-007,Organic Carrots,In Transit from Supplier,4386,1.99,"Barstow, CA",34.8958,-117.0228,"Houston Dock, TX",23.82,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 31st 06:24 AM CST,batch4119,OnTime
1124,CUST-002123,PROD-009,Organic Lettuce,In Transit to Customer,7894,3.99,"Anniston, AL",33.6598,-85.8316,"Birmingham, AL",1.04,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 08:24 AM CST,batch5647,OnTime
809,DCST-001808,PROD-007,Organic Carrots,At DC,41023,1.99,"Atlanta DC, GA",33.749,-84.388,"Atlanta DC, GA",null,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,null,batch7771,Nil
481,CUST-001480,PROD-004,Organic Strawberries,In Transit to Customer,3589,5.99,"Oro Valley, AZ",32.391,-110.9665,"Tucson, AZ",0.21,2026-01-30 13:24:04,Jan 30th 07:24 AM CST,Jan 30th 07:24 AM CST,batch4247,OnTime
