record_id,batch_id,product_id,product_name,event,event_time_cst,entity_involved,entity_name,entity_location,entity_latitude,entity_longitude,event_time_cst_readable
16755,batch16294,PROD-009,Organic Lettuce,shipped from DC,2025-10-10T09:47:59.886Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 10th 09:47 AM CST
16756,batch16294,PROD-009,Organic Lettuce,received at customer,2025-10-10T09:57:55.047Z,Customer,Harvest Time Markets,"Scottsdale, AZ",33.4942,-111.9261,Oct 10th 09:57 AM CST
16757,batch90092,PROD-002,Organic Avocados,shipped from supplier,2025-10-03T07:09:17.769Z,Supplier,Sunshine Harvest Co.,"Fallbrook, CA",33.3764,-117.2514,Oct 3rd 07:09 AM CST
16758,batch90092,PROD-002,Organic Avocados,received at the dock,2025-10-04T06:57:55.874Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 06:57 AM CST
16759,batch90092,PROD-002,Organic Avocados,shipped from dock,2025-10-05T06:57:55.874Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 06:57 AM CST
16760,batch90092,PROD-002,Organic Avocados,received at the DC,2025-10-06T12:07:43.852Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 6th 12:07 PM CST
16761,batch90092,PROD-002,Organic Avocados,shipped from DC,2025-10-10T14:19:11.117Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 10th 02:19 PM CST
16762,batch90092,PROD-002,Organic Avocados,received at customer,2025-10-10T14:27:44.230Z,Customer,Organic Essentials,"Newton, MA",42.337,-71.2092,Oct 10th 02:27 PM CST
16763,batch99747,PROD-001,Organic Bananas,shipped from supplier,2025-10-04T01:23:32.213Z,Supplier,Summit Agriculture Co.,"Key West, FL",24.5551,-81.78,Oct 4th 01:23 AM CST
16764,batch99747,PROD-001,Organic Bananas,received at the dock,2025-10-04T17:54:52.853Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 05:54 PM CST
16765,batch99747,PROD-001,Organic Bananas,shipped from dock,2025-10-05T17:54:52.853Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 05:54 PM CST
16766,batch99747,PROD-001,Organic Bananas,received at the DC,2025-10-06T12:21:16.381Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 6th 12:21 PM CST
16767,batch99747,PROD-001,Organic Bananas,shipped from DC,2025-10-11T09:27:27.224Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 11th 09:27 AM CST
16768,batch99747,PROD-001,Organic Bananas,received at customer,2025-10-11T09:37:14.770Z,Customer,Fresh Express Markets,"Glendale, AZ",33.5387,-112.186,Oct 11th 09:37 AM CST
16769,batch39509,PROD-010,Organic Bell Peppers,shipped from supplier,2025-10-01T23:01:09.598Z,Supplier,Desert Fresh Farms,"Coachella, CA",33.6803,-116.1739,Oct 1st 11:01 PM CST
16770,batch39509,PROD-010,Organic Bell Peppers,received at the dock,2025-10-02T21:44:49.647Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 2nd 09:44 PM CST
16771,batch39509,PROD-010,Organic Bell Peppers,shipped from dock,2025-10-03T21:44:49.647Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 09:44 PM CST
16772,batch39509,PROD-010,Organic Bell Peppers,received at the DC,2025-10-05T02:56:44.241Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 5th 02:56 AM CST
16773,batch39509,PROD-010,Organic Bell Peppers,shipped from DC,2025-10-09T23:18:59.996Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 9th 11:18 PM CST
16774,batch39509,PROD-010,Organic Bell Peppers,received at customer,2025-10-09T23:36:41.020Z,Customer,Fresh & Easy Markets,"Roseville, CA",38.7521,-121.288,Oct 9th 11:36 PM CST
16775,batch8846,PROD-008,Organic Apples,shipped from supplier,2025-10-07T02:38:07.275Z,Supplier,Prime Produce Partners,"Brewster, WA",48.0965,-119.7806,Oct 7th 02:38 AM CST
16776,batch8846,PROD-008,Organic Apples,received at the dock,2025-10-08T11:31:35.677Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 11:31 AM CST
16777,batch8846,PROD-008,Organic Apples,shipped from dock,2025-10-09T11:31:35.677Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 11:31 AM CST
16778,batch8846,PROD-008,Organic Apples,received at the DC,2025-10-10T16:43:30.272Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 10th 04:43 PM CST
16779,batch8846,PROD-008,Organic Apples,shipped from DC,2025-10-14T21:27:17.723Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 14th 09:27 PM CST
16780,batch8846,PROD-008,Organic Apples,received at customer,2025-10-14T21:45:16.123Z,Customer,Harvest Time Markets,"Woodland, CA",38.6785,-121.7733,Oct 14th 09:45 PM CST
16781,batch69247,PROD-010,Organic Bell Peppers,shipped from supplier,2025-10-05T02:37:10.427Z,Supplier,Green Valley Produce Co.,"Plant City, FL",28.0186,-82.1126,Oct 5th 02:37 AM CST
16782,batch69247,PROD-010,Organic Bell Peppers,received at the dock,2025-10-05T17:21:21.852Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 05:21 PM CST
16783,batch69247,PROD-010,Organic Bell Peppers,shipped from dock,2025-10-06T17:21:21.852Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 05:21 PM CST
16784,batch69247,PROD-010,Organic Bell Peppers,received at the DC,2025-10-07T22:33:16.447Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 7th 10:33 PM CST
16785,batch69247,PROD-010,Organic Bell Peppers,shipped from DC,2025-10-12T00:50:09.221Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 12th 12:50 AM CST
16786,batch69247,PROD-010,Organic Bell Peppers,received at customer,2025-10-12T01:07:50.245Z,Customer,GreenGrocer Plus,"Roseville, CA",38.7521,-121.288,Oct 12th 01:07 AM CST
16787,batch89169,PROD-003,Organic Spinach,shipped from supplier,2025-10-05T08:05:58.043Z,Supplier,Pacific Fresh Distributors,"Chualar, CA",36.5716,-121.5191,Oct 5th 08:05 AM CST
16788,batch89169,PROD-003,Organic Spinach,received at the dock,2025-10-06T12:47:37.986Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 12:47 PM CST
16789,batch89169,PROD-003,Organic Spinach,shipped from dock,2025-10-07T12:47:37.986Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 12:47 PM CST
16790,batch89169,PROD-003,Organic Spinach,received at the DC,2025-10-08T01:32:26.751Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 8th 01:32 AM CST
16791,batch89169,PROD-003,Organic Spinach,shipped from DC,2025-10-12T15:57:17.861Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 12th 03:57 PM CST
16792,batch89169,PROD-003,Organic Spinach,received at customer,2025-10-12T16:26:48.480Z,Customer,Fresh & Easy Markets,"Lawrenceville, GA",33.9562,-83.988,Oct 12th 04:26 PM CST
16793,batch2612,PROD-004,Organic Strawberries,shipped from supplier,2025-10-01T23:09:57.488Z,Supplier,Desert Fresh Farms,"Camarillo, CA",34.2164,-119.0376,Oct 1st 11:09 PM CST
16794,batch2612,PROD-004,Organic Strawberries,received at the dock,2025-10-03T00:56:04.655Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 12:56 AM CST
16795,batch2612,PROD-004,Organic Strawberries,shipped from dock,2025-10-04T00:56:04.655Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 12:56 AM CST
16796,batch2612,PROD-004,Organic Strawberries,received at the DC,2025-10-04T19:22:28.183Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 4th 07:22 PM CST
16797,batch2612,PROD-004,Organic Strawberries,shipped from DC,2025-10-09T10:26:06.090Z,DC,"Phoenix, AZ","Phoenix, AZ",33.4484,-112.074,Oct 9th 10:26 AM CST
16798,batch2612,PROD-004,Organic Strawberries,received at customer,2025-10-09T10:34:42.303Z,Customer,Fresh Express Markets,"Tempe, AZ",33.4255,-111.94,Oct 9th 10:34 AM CST
16799,batch67685,PROD-005,Organic Blueberries,shipped from supplier,2025-09-30T16:08:42.840Z,Supplier,FreshHarvest Farms,"Corvallis, OR",44.5646,-123.262,Sep 30th 04:08 PM CST
16800,batch67685,PROD-005,Organic Blueberries,received at the dock,2025-10-02T01:25:58.301Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 2nd 01:25 AM CST
16801,batch67685,PROD-005,Organic Blueberries,shipped from dock,2025-10-03T01:25:58.301Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 01:25 AM CST
16802,batch67685,PROD-005,Organic Blueberries,received at the DC,2025-10-04T06:35:46.279Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 4th 06:35 AM CST
16803,batch67685,PROD-005,Organic Blueberries,shipped from DC,2025-10-08T14:06:07.175Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 8th 02:06 PM CST
16804,batch67685,PROD-005,Organic Blueberries,received at customer,2025-10-08T14:14:47.639Z,Customer,Everyday Grocers,"Quincy, MA",42.2529,-71.0023,Oct 8th 02:14 PM CST
16805,batch29027,PROD-004,Organic Strawberries,shipped from supplier,2025-10-04T04:18:21.428Z,Supplier,Riverside Growers Co-op,"Oxnard, CA",34.1975,-119.1771,Oct 4th 04:18 AM CST
16806,batch29027,PROD-004,Organic Strawberries,received at the dock,2025-10-05T06:12:58.750Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 06:12 AM CST
16807,batch29027,PROD-004,Organic Strawberries,shipped from dock,2025-10-06T06:12:58.750Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 06:12 AM CST
16808,batch29027,PROD-004,Organic Strawberries,received at the DC,2025-10-07T11:22:46.728Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 7th 11:22 AM CST
16809,batch29027,PROD-004,Organic Strawberries,shipped from DC,2025-10-11T23:06:50.366Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 11th 11:06 PM CST
16810,batch29027,PROD-004,Organic Strawberries,received at customer,2025-10-11T23:16:45.426Z,Customer,GreenGrocer Plus,"Waltham, MA",42.3765,-71.2356,Oct 11th 11:16 PM CST
16811,batch71842,PROD-010,Organic Bell Peppers,shipped from supplier,2025-10-07T02:05:32.632Z,Supplier,Nature's Bounty Distributors,"Bakersfield, CA",35.3733,-119.0187,Oct 7th 02:05 AM CST
16812,batch71842,PROD-010,Organic Bell Peppers,received at the dock,2025-10-08T04:01:56.694Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 04:01 AM CST
16813,batch71842,PROD-010,Organic Bell Peppers,shipped from dock,2025-10-09T04:01:56.694Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 9th 04:01 AM CST
16814,batch71842,PROD-010,Organic Bell Peppers,received at the DC,2025-10-09T20:00:12.489Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 9th 08:00 PM CST
16815,batch71842,PROD-010,Organic Bell Peppers,shipped from DC,2025-10-14T13:57:55.046Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 14th 01:57 PM CST
16816,batch71842,PROD-010,Organic Bell Peppers,received at customer,2025-10-14T14:03:48.268Z,Customer,Market Fresh Foods,"Lakewood, CO",39.7047,-105.0814,Oct 14th 02:03 PM CST
16817,batch85255,PROD-004,Organic Strawberries,shipped from supplier,2025-10-04T13:37:01.006Z,Supplier,Coastal Fresh Farms,"Ventura, CA",34.2746,-119.229,Oct 4th 01:37 PM CST
16818,batch85255,PROD-004,Organic Strawberries,received at the dock,2025-10-05T15:35:27.317Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 03:35 PM CST
16819,batch85255,PROD-004,Organic Strawberries,shipped from dock,2025-10-06T15:35:27.317Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 03:35 PM CST
16820,batch85255,PROD-004,Organic Strawberries,received at the DC,2025-10-07T04:20:16.082Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 7th 04:20 AM CST
16821,batch85255,PROD-004,Organic Strawberries,shipped from DC,2025-10-11T22:09:21.636Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 11th 10:09 PM CST
16822,batch85255,PROD-004,Organic Strawberries,received at customer,2025-10-11T22:30:05.666Z,Customer,Fresh & Easy Markets,"Roswell, GA",34.0232,-84.3616,Oct 11th 10:30 PM CST
16823,batch44561,PROD-002,Organic Avocados,shipped from supplier,2025-10-04T11:37:42.268Z,Supplier,Evergreen Produce Group,"Vista, CA",33.2,-117.2425,Oct 4th 11:37 AM CST
16824,batch44561,PROD-002,Organic Avocados,received at the dock,2025-10-05T11:24:39.950Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 11:24 AM CST
16825,batch44561,PROD-002,Organic Avocados,shipped from dock,2025-10-06T11:24:39.950Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 11:24 AM CST
16826,batch44561,PROD-002,Organic Avocados,received at the DC,2025-10-07T16:34:27.928Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 7th 04:34 PM CST
16827,batch44561,PROD-002,Organic Avocados,shipped from DC,2025-10-12T01:42:35.648Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 12th 01:42 AM CST
16828,batch44561,PROD-002,Organic Avocados,received at customer,2025-10-12T01:45:36.039Z,Customer,Quality Foods Supermarket,"Cambridge, MA",42.3736,-71.1097,Oct 12th 01:45 AM CST
16829,batch77215,PROD-005,Organic Blueberries,shipped from supplier,2025-10-06T09:34:57.560Z,Supplier,Summit Agriculture Co.,"Abbotsford, WA",46.9882,-122.2918,Oct 6th 09:34 AM CST
16830,batch77215,PROD-005,Organic Blueberries,received at the dock,2025-10-07T19:30:34.175Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 07:30 PM CST
16831,batch77215,PROD-005,Organic Blueberries,shipped from dock,2025-10-08T19:30:34.175Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 07:30 PM CST
16832,batch77215,PROD-005,Organic Blueberries,received at the DC,2025-10-10T00:40:22.152Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 10th 12:40 AM CST
16833,batch77215,PROD-005,Organic Blueberries,shipped from DC,2025-10-14T07:23:29.312Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 14th 07:23 AM CST
16834,batch77215,PROD-005,Organic Blueberries,received at customer,2025-10-14T07:33:24.372Z,Customer,Prime Choice Grocery,"Waltham, MA",42.3765,-71.2356,Oct 14th 07:33 AM CST
16835,batch37799,PROD-006,Organic Tomatoes,shipped from supplier,2025-10-04T02:52:46.609Z,Supplier,Evergreen Produce Group,"Fresno, CA",36.7378,-119.7871,Oct 4th 02:52 AM CST
16836,batch37799,PROD-006,Organic Tomatoes,received at the dock,2025-10-05T05:53:53.612Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 05:53 AM CST
16837,batch37799,PROD-006,Organic Tomatoes,shipped from dock,2025-10-06T05:53:53.612Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 05:53 AM CST
16838,batch37799,PROD-006,Organic Tomatoes,received at the DC,2025-10-07T11:03:41.590Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 7th 11:03 AM CST
16839,batch37799,PROD-006,Organic Tomatoes,shipped from DC,2025-10-12T09:48:40.531Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 12th 09:48 AM CST
16840,batch37799,PROD-006,Organic Tomatoes,received at customer,2025-10-12T09:51:44.563Z,Customer,Fresh Start Markets,"Somerville, MA",42.3876,-71.0995,Oct 12th 09:51 AM CST
16841,batch96290,PROD-009,Organic Lettuce,shipped from supplier,2025-10-03T12:15:55.186Z,Supplier,Golden Fields Agriculture,"Greenfield, CA",36.3191,-121.2433,Oct 3rd 12:15 PM CST
16842,batch96290,PROD-009,Organic Lettuce,received at the dock,2025-10-04T16:37:55.921Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 04:37 PM CST
16843,batch96290,PROD-009,Organic Lettuce,shipped from dock,2025-10-05T16:37:55.921Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 04:37 PM CST
16844,batch96290,PROD-009,Organic Lettuce,received at the DC,2025-10-06T21:47:43.898Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 6th 09:47 PM CST
16845,batch96290,PROD-009,Organic Lettuce,shipped from DC,2025-10-11T04:38:55.469Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 11th 04:38 AM CST
16846,batch96290,PROD-009,Organic Lettuce,received at customer,2025-10-11T04:41:59.501Z,Customer,Organic Essentials,"Somerville, MA",42.3876,-71.0995,Oct 11th 04:41 AM CST
16847,batch84966,PROD-001,Organic Bananas,shipped from supplier,2025-10-06T03:13:46.753Z,Supplier,Evergreen Produce Group,"San Diego, CA",32.7157,-117.1611,Oct 6th 03:13 AM CST
16848,batch84966,PROD-001,Organic Bananas,received at the dock,2025-10-07T02:53:08.018Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 02:53 AM CST
16849,batch84966,PROD-001,Organic Bananas,shipped from dock,2025-10-08T02:53:08.018Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 02:53 AM CST
16850,batch84966,PROD-001,Organic Bananas,received at the DC,2025-10-09T08:02:55.996Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 9th 08:02 AM CST
16851,batch84966,PROD-001,Organic Bananas,shipped from DC,2025-10-14T05:58:17.213Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 14th 05:58 AM CST
16852,batch84966,PROD-001,Organic Bananas,received at customer,2025-10-14T06:08:12.273Z,Customer,Quality Foods Supermarket,"Waltham, MA",42.3765,-71.2356,Oct 14th 06:08 AM CST
16853,batch82550,PROD-006,Organic Tomatoes,shipped from supplier,2025-10-03T10:18:00.927Z,Supplier,Heritage Farms Supply,"Palmetto, FL",27.5214,-82.5723,Oct 3rd 10:18 AM CST
16854,batch82550,PROD-006,Organic Tomatoes,received at the dock,2025-10-04T00:40:45.708Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 12:40 AM CST
16855,batch82550,PROD-006,Organic Tomatoes,shipped from dock,2025-10-05T00:40:45.708Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 5th 12:40 AM CST
16856,batch82550,PROD-006,Organic Tomatoes,received at the DC,2025-10-06T05:50:33.686Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 6th 05:50 AM CST
16857,batch82550,PROD-006,Organic Tomatoes,shipped from DC,2025-10-10T08:08:48.310Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 10th 08:08 AM CST
16858,batch82550,PROD-006,Organic Tomatoes,received at customer,2025-10-10T08:11:52.343Z,Customer,Harvest Time Markets,"Somerville, MA",42.3876,-71.0995,Oct 10th 08:11 AM CST
16859,batch65276,PROD-006,Organic Tomatoes,shipped from supplier,2025-10-02T14:44:40.346Z,Supplier,Heartland Produce Alliance,"Parrish, FL",27.582,-82.4209,Oct 2nd 02:44 PM CST
16860,batch65276,PROD-006,Organic Tomatoes,received at the dock,2025-10-03T05:16:07.024Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 05:16 AM CST
16861,batch65276,PROD-006,Organic Tomatoes,shipped from dock,2025-10-04T05:16:07.024Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 05:16 AM CST
16862,batch65276,PROD-006,Organic Tomatoes,received at the DC,2025-10-05T10:25:55.002Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 5th 10:25 AM CST
16863,batch65276,PROD-006,Organic Tomatoes,shipped from DC,2025-10-10T00:43:26.114Z,DC,"Boston, MA","Boston, MA",42.3601,-71.0589,Oct 10th 12:43 AM CST
16864,batch65276,PROD-006,Organic Tomatoes,received at customer,2025-10-10T00:53:21.174Z,Customer,Everyday Grocers,"Waltham, MA",42.3765,-71.2356,Oct 10th 12:53 AM CST
16865,batch70895,PROD-002,Organic Avocados,shipped from supplier,2025-10-06T08:22:19.421Z,Supplier,Heritage Farms Supply,"Morro Bay, CA",35.3658,-120.8499,Oct 6th 08:22 AM CST
16866,batch70895,PROD-002,Organic Avocados,received at the dock,2025-10-07T12:10:01.718Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 7th 12:10 PM CST
16867,batch70895,PROD-002,Organic Avocados,shipped from dock,2025-10-08T12:10:01.718Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 8th 12:10 PM CST
16868,batch70895,PROD-002,Organic Avocados,received at the DC,2025-10-09T17:21:56.312Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 9th 05:21 PM CST
16869,batch70895,PROD-002,Organic Avocados,shipped from DC,2025-10-14T08:10:50.354Z,DC,"Sacramento, CA","Sacramento, CA",38.5816,-121.4944,Oct 14th 08:10 AM CST
16870,batch70895,PROD-002,Organic Avocados,received at customer,2025-10-14T08:30:56.619Z,Customer,Market Fresh Foods,"Folsom, CA",38.6779,-121.176,Oct 14th 08:30 AM CST
16871,batch54786,PROD-004,Organic Strawberries,shipped from supplier,2025-10-01T03:36:29.931Z,Supplier,Coastal Fresh Farms,"Hillsboro, OR",45.5228,-122.9898,Oct 1st 03:36 AM CST
16872,batch54786,PROD-004,Organic Strawberries,received at the dock,2025-10-02T13:11:46.380Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 2nd 01:11 PM CST
16873,batch54786,PROD-004,Organic Strawberries,shipped from dock,2025-10-03T13:11:46.380Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 01:11 PM CST
16874,batch54786,PROD-004,Organic Strawberries,received at the DC,2025-10-04T05:10:02.174Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 4th 05:10 AM CST
16875,batch54786,PROD-004,Organic Strawberries,shipped from DC,2025-10-09T05:04:13.694Z,DC,"Denver, CO","Denver, CO",39.7392,-104.9903,Oct 9th 05:04 AM CST
16876,batch54786,PROD-004,Organic Strawberries,received at customer,2025-10-09T05:17:51.718Z,Customer,ValueMart Superstore,"Centennial, CO",39.5807,-104.8771,Oct 9th 05:17 AM CST
16877,batch55074,PROD-009,Organic Lettuce,shipped from supplier,2025-10-02T17:41:02.524Z,Supplier,Sunrise Organic Growers,"Watsonville, CA",36.9101,-121.7569,Oct 2nd 05:41 PM CST
16878,batch55074,PROD-009,Organic Lettuce,received at the dock,2025-10-03T22:41:17.547Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 3rd 10:41 PM CST
16879,batch55074,PROD-009,Organic Lettuce,shipped from dock,2025-10-04T22:41:17.547Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 4th 10:41 PM CST
16880,batch55074,PROD-009,Organic Lettuce,received at the DC,2025-10-05T11:26:06.312Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 5th 11:26 AM CST
16881,batch55074,PROD-009,Organic Lettuce,shipped from DC,2025-10-09T14:45:32.590Z,DC,"Atlanta, GA","Atlanta, GA",33.749,-84.388,Oct 9th 02:45 PM CST
16882,batch55074,PROD-009,Organic Lettuce,received at customer,2025-10-09T14:59:13.735Z,Customer,Community Grocery Co-op,"Sandy Springs, GA",33.9304,-84.3786,Oct 9th 02:59 PM CST
16883,batch20227,PROD-001,Organic Bananas,shipped from supplier,2025-10-05T21:58:36.548Z,Supplier,Lakeside Farm Collective,"Miami, FL",25.7617,-80.1918,Oct 5th 09:58 PM CST
16884,batch20227,PROD-001,Organic Bananas,received at the dock,2025-10-06T15:33:54.528Z,Dock,Houston Dock,"Houston, TX",29.7604,-95.3698,Oct 6th 03:33 PM CST
